"""{TAP""","""PARSE_RESULT""","""LATH""","""TRDSIM""","""VSLTT""","""AOSCDTIA""","""SDA""","""TRP""","""TRDTST""","""TRDARC""","""TRDDCR""","""TRDSAA""","""TRVH""","""TRV""","""MH""","""AOSTS""","""GTOD""","""GVRRE""","""AOSNTCAS""","""TRDCL""","""AOSARV""","""SIC""","""TRPHDEC""","""AOSTC""","""MSG_TYPE""","""GVA""","""SAC""","""SIL""","""VN""","""TSSS""","""MAM""","""TRVHFSI""","""TSLNAV""","""RP""","""TTA""","""GVR""","""GVRE""","""NACP""","""AOSSA""","""TSICF""","""TRDATP""","""NUCP""","""USE_SIZE""","""TRPH""","""NUCR""","""SI""","""TRDRAB""","""GBS""","""VSVNS""","""LONH""","""GH""","""TRVHDEC""","""TSPS""","""TRPHFSI""","""PIC""","""GS""","""RID""","""TA""","""AOSRA""","""ADDR""","""CS""","""TRDRC""","""ECAT""","""TN""","""SILS""","""NICB""","""LON""","""FL""","""LAT""","""SSR"""
0.0,0.0,,0.0,2.0,0.0,0.0,29208.2969,0.0,0.0,0.0,0.0,29207.9603769835,29207.9531,0.0,0.0,29208.2969,0.0,0.0,0.0,0.0,16.0,0.2998921536,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-65.0,0.0,0.0,0.0,29208.2969,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29208.2998921536,0.0,34.0,0.0,0.0,0.0,,34625.0,0.9603769835,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606295,33150.0,44.683864,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29208.7578,0.0,0.0,0.0,0.0,29208.4304491282,29208.4297,0.0,0.0,29208.7578,0.0,0.0,0.0,0.0,16.0,0.7601586794,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29208.7578,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29208.7601586794,0.0,34.0,0.0,0.0,0.0,,34625.0,0.4304491282,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606359,33150.0,44.683027,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29209.3359,0.0,0.0,0.0,0.0,29208.9501105035,29208.9453,0.0,0.0,29209.3359,0.0,0.0,0.0,0.0,16.0,0.33973544,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,29209.3359,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29209.33973544,0.0,34.0,0.0,0.0,0.0,,34625.0,0.9501105035,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606402,33150.0,44.681783,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29209.7656,0.0,0.0,0.0,0.0,29209.4506995091,29209.4453,0.0,0.0,29209.7656,0.0,0.0,0.0,0.0,16.0,0.7705328027,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,29209.7656,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29209.7705328027,0.0,34.0,0.0,0.0,0.0,,34625.0,0.4506995091,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606488,33150.0,44.680989,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29210.3438,0.0,0.0,0.0,0.0,29209.9304663222,29209.9297,0.0,0.0,29210.3438,0.0,0.0,0.0,0.0,16.0,0.350572641,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29210.3438,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29210.350572641,0.0,34.0,0.0,0.0,0.0,,34625.0,0.9304663222,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606552,33150.0,44.679787,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29211.2188,0.0,0.0,0.0,0.0,29211.1903720023,29211.1875,0.0,0.0,29211.2188,0.0,0.0,0.0,0.0,16.0,0.220147348,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,29211.2188,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29211.220147348,0.0,34.0,0.0,0.0,0.0,,34625.0,0.1903720023,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606681,33150.0,44.678135,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29212.25,0.0,0.0,0.0,0.0,29211.7504914785,29211.75,0.0,0.0,29212.25,0.0,0.0,0.0,0.0,16.0,0.2501624087,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29212.25,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29212.2501624087,0.0,34.0,0.0,0.0,0.0,,34625.0,0.7504914785,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.60681,33150.0,44.676096,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29212.7031,0.0,0.0,0.0,0.0,29212.6304981774,29212.625,0.0,0.0,29212.7031,0.0,0.0,0.0,0.0,16.0,0.710770308,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-72.0,0.0,0.0,0.0,29212.7031,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29212.710770308,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6304981774,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606874,33150.0,44.674895,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29213.2031,0.0,0.0,0.0,0.0,29212.6304981774,29212.625,0.0,0.0,29213.2031,0.0,0.0,0.0,0.0,16.0,0.2101983391,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,29213.2031,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29213.2101983391,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6304981774,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.606938,33150.0,44.67365,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29214.2344,0.0,0.0,0.0,0.0,29213.6505196337,29213.6484,0.0,0.0,29214.2344,0.0,0.0,0.0,0.0,16.0,0.2403069278,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,29214.2344,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29214.2403069278,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6505196337,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607089,33150.0,44.67159,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29215.25,0.0,0.0,0.0,0.0,29213.6505196337,29213.6484,0.0,0.0,29215.25,0.0,0.0,0.0,0.0,16.0,0.2502533095,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29215.25,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29215.2502533095,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6505196337,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607196,33150.0,44.669573,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29216.1328,0.0,0.0,0.0,0.0,29216.0304873399,29216.0234,0.0,0.0,29216.1328,0.0,0.0,0.0,0.0,16.0,0.1399565153,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29216.1328,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29216.1399565153,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0304873399,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607346,33150.0,44.667535,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29216.5859,0.0,0.0,0.0,0.0,29216.0304873399,29216.0234,0.0,0.0,29216.5859,0.0,0.0,0.0,0.0,16.0,0.5905149896,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-71.0,0.0,0.0,0.0,29216.5859,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29216.5905149896,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0304873399,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607346,33175.0,44.666698,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29217.1641,0.0,0.0,0.0,0.0,29216.6004500724,29216.5938,0.0,0.0,29217.1641,0.0,0.0,0.0,0.0,16.0,0.1702969717,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-65.0,0.0,0.0,0.0,29217.1641,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29217.1702969717,0.0,34.0,0.0,0.0,0.0,,34650.0,0.6004500724,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607475,33175.0,44.665496,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29217.6875,0.0,0.0,0.0,0.0,29217.5709953029,29217.5703,0.0,0.0,29217.6875,0.0,0.0,0.0,0.0,16.0,0.6905660797,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,29217.6875,62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29217.6905660797,0.0,34.0,0.0,0.0,0.0,,34650.0,0.5709953029,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607539,33150.0,44.664273,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29218.1641,0.0,0.0,0.0,0.0,29218.040386321,29218.0391,0.0,0.0,29218.1641,0.0,0.0,0.0,0.0,16.0,0.1708261883,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29218.1641,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29218.1708261883,0.0,34.0,0.0,0.0,0.0,,34625.0,0.040386321,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607625,33150.0,44.663029,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29218.6562,0.0,0.0,0.0,0.0,29218.6104904404,29218.6094,0.0,0.0,29218.6562,0.0,0.0,0.0,0.0,16.0,0.66033844,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-70.0,0.0,0.0,0.0,29218.6562,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29218.66033844,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6104904404,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607689,33150.0,44.662235,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29219.0703,0.0,0.0,0.0,0.0,29218.6104904404,29218.6094,0.0,0.0,29219.0703,0.0,0.0,0.0,0.0,16.0,0.0708061531,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-65.0,0.0,0.0,0.0,29219.0703,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29219.0708061531,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6104904404,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607689,33150.0,44.661398,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29219.4844,0.0,0.0,0.0,0.0,29219.0904880147,29219.0859,0.0,0.0,29219.4844,0.0,0.0,0.0,0.0,16.0,0.4906113474,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-71.0,0.0,0.0,0.0,29219.4844,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29219.4906113474,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0904880147,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607797,33150.0,44.660196,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29220.4453,0.0,0.0,0.0,0.0,29220.0505281966,29220.0469,0.0,0.0,29220.4453,0.0,0.0,0.0,0.0,16.0,0.4508833094,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-70.0,0.0,0.0,0.0,29220.4453,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29220.4508833094,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0505281966,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607861,33150.0,44.658587,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29220.9062,0.0,0.0,0.0,0.0,29220.5402313219,29220.5391,0.0,0.0,29220.9062,0.0,0.0,0.0,0.0,16.0,0.9108255096,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-64.0,0.0,0.0,0.0,29220.9062,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29220.9108255096,0.0,34.0,0.0,0.0,0.0,,34625.0,0.5402313219,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.607947,33150.0,44.657342,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29221.3359,0.0,0.0,0.0,0.0,29220.5402313219,29220.5391,0.0,0.0,29221.3359,0.0,0.0,0.0,0.0,16.0,0.3399855644,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,29221.3359,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29221.3399855644,0.0,34.0,0.0,0.0,0.0,,34625.0,0.5402313219,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608011,33150.0,44.656506,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29221.8984,0.0,0.0,0.0,0.0,29221.5203090087,29221.5156,0.0,0.0,29221.8984,0.0,0.0,0.0,0.0,16.0,0.9000349157,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-64.0,0.0,0.0,0.0,29221.8984,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29221.9000349157,0.0,34.0,0.0,0.0,0.0,,34625.0,0.5203090087,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608119,33150.0,44.655304,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29222.4766,0.0,0.0,0.0,0.0,29222.0709157521,29222.0703,0.0,0.0,29222.4766,0.0,0.0,0.0,0.0,16.0,0.4806255912,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,29222.4766,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29222.4806255912,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0709157521,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608161,33150.0,44.654081,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29222.8984,0.0,0.0,0.0,0.0,29222.5005550282,29222.5,0.0,0.0,29222.8984,0.0,0.0,0.0,0.0,16.0,0.9005554086,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-62.0,0.0,0.0,0.0,29222.8984,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29222.9005554086,0.0,34.0,0.0,0.0,0.0,,34625.0,0.5005550282,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608226,33150.0,44.652836,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29223.3047,0.0,0.0,0.0,0.0,29223.0310486834,29223.0234,0.0,0.0,29223.3047,0.0,0.0,0.0,0.0,16.0,0.3111990718,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29223.3047,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29223.3111990718,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0310486834,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.60829,33150.0,44.652042,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29223.7344,0.0,0.0,0.0,0.0,29223.4508623341,29223.4453,0.0,0.0,29223.7344,0.0,0.0,0.0,0.0,16.0,0.7400595043,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-63.0,0.0,0.0,0.0,29223.7344,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29223.7400595043,0.0,34.0,0.0,0.0,0.0,,34625.0,0.4508623341,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608355,33150.0,44.651206,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29224.1328,0.0,0.0,0.0,0.0,29224.0106529761,29224.0078,0.0,0.0,29224.1328,0.0,0.0,0.0,0.0,16.0,0.1403395897,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,29224.1328,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29224.1403395897,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0106529761,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608419,33150.0,44.650412,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29224.5859,0.0,0.0,0.0,0.0,29224.5109104533,29224.5078,0.0,0.0,29224.5859,0.0,0.0,0.0,0.0,16.0,0.5909729591,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-62.0,0.0,0.0,0.0,29224.5859,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29224.5909729591,0.0,34.0,0.0,0.0,0.0,,34625.0,0.5109104533,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608483,33150.0,44.649575,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29225.0703,0.0,0.0,0.0,0.0,29224.5109104533,29224.5078,0.0,0.0,29225.0703,0.0,0.0,0.0,0.0,16.0,0.0708732773,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29225.0703,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29225.0708732773,0.0,34.0,0.0,0.0,0.0,,34625.0,0.5109104533,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608483,33150.0,44.648781,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29225.5391,0.0,0.0,0.0,0.0,29225.0906664645,29225.0859,0.0,0.0,29225.5391,0.0,0.0,0.0,0.0,16.0,0.5409491155,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-61.0,0.0,0.0,0.0,29225.5391,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29225.5409491155,0.0,34.0,0.0,0.0,0.0,,34625.0,0.0906664645,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608569,33150.0,44.647558,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29225.9453,0.0,0.0,0.0,0.0,29225.6516168537,29225.6484,0.0,0.0,29225.9453,0.0,0.0,0.0,0.0,16.0,0.9508763226,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,29225.9453,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29225.9508763226,0.0,34.0,0.0,0.0,0.0,,34625.0,0.6516168537,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608634,33150.0,44.646742,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29226.5156,0.0,0.0,0.0,0.0,29226.2308773147,29226.2266,0.0,0.0,29226.5156,0.0,0.0,0.0,0.0,16.0,0.520776784,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-61.0,0.0,0.0,0.0,29226.5156,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29226.520776784,0.0,34.0,0.0,0.0,0.0,,34625.0,0.2308773147,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608698,33150.0,44.645519,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29227.0391,0.0,0.0,0.0,0.0,29226.7107162829,29226.7031,0.0,0.0,29227.0391,0.0,0.0,0.0,0.0,16.0,0.040648845,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,29227.0391,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,74.0,29227.040648845,0.0,34.0,0.0,0.0,0.0,,34625.0,0.7107162829,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608762,33150.0,44.644682,
0.0,0.0,,0.0,2.0,0.0,0.0,29227.4688,0.0,0.0,0.0,0.0,29227.2805577647,29227.2734,0.0,0.0,29227.4688,0.0,0.0,0.0,0.0,16.0,0.4709954346,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,29227.4688,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,74.0,29227.4709954346,0.0,34.0,0.0,0.0,0.0,,34625.0,0.2805577647,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608698,33150.0,44.645133,
0.0,0.0,,0.0,2.0,0.0,0.0,29227.8906,0.0,0.0,0.0,0.0,29227.740572446,29227.7344,0.0,0.0,29227.8906,0.0,0.0,0.0,0.0,16.0,0.8910056287,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,29227.8906,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29227.8910056287,0.0,34.0,0.0,0.0,0.0,,34625.0,0.740572446,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608762,33150.0,44.644318,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29228.4375,0.0,0.0,0.0,0.0,29228.2004648084,29228.1953,0.0,0.0,29228.4375,0.0,0.0,0.0,0.0,16.0,0.4408302773,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-62.0,0.0,0.0,0.0,29228.4375,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29228.4408302773,0.0,34.0,0.0,0.0,0.0,,34625.0,0.2004648084,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608848,33150.0,44.643481,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29228.9844,0.0,0.0,0.0,0.0,29228.7709103022,29228.7656,0.0,0.0,29228.9844,0.0,0.0,0.0,0.0,16.0,0.9906929163,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,29228.9844,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29228.9906929163,0.0,34.0,0.0,0.0,0.0,,34625.0,0.7709103022,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608891,33150.0,44.642258,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29229.4531,0.0,0.0,0.0,0.0,29229.3506989395,29229.3438,0.0,0.0,29229.4531,0.0,0.0,0.0,0.0,16.0,0.4607742345,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-62.0,0.0,0.0,0.0,29229.4531,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29229.4607742345,0.0,34.0,0.0,0.0,0.0,,34625.0,0.3506989395,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.608955,33150.0,44.641421,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29229.875,0.0,0.0,0.0,0.0,29229.8311519027,29229.8281,0.0,0.0,29229.875,0.0,0.0,0.0,0.0,16.0,0.880732228,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,29229.875,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29229.880732228,0.0,34.0,0.0,0.0,0.0,,34625.0,0.8311519027,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.60902,33150.0,44.640627,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29230.4297,0.0,0.0,0.0,0.0,29230.3909395337,29230.3906,0.0,0.0,29230.4297,0.0,0.0,0.0,0.0,16.0,0.4309136709,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-63.0,0.0,0.0,0.0,29230.4297,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29230.4309136709,0.0,34.0,0.0,0.0,0.0,,34625.0,0.3909395337,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.609106,33150.0,44.639404,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29231.0078,0.0,0.0,0.0,0.0,29230.9107988346,29230.9062,0.0,0.0,29231.0078,0.0,0.0,0.0,0.0,16.0,0.0109760528,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,29231.0078,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29231.0109760528,0.0,34.0,0.0,0.0,0.0,,34625.0,0.9107988346,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.609149,33150.0,44.638159,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,29231.4062,0.0,0.0,0.0,0.0,29231.3907447346,29231.3906,0.0,0.0,29231.4062,0.0,0.0,0.0,0.0,16.0,0.4111070409,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-63.0,0.0,0.0,0.0,29231.4062,-62.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,29231.4111070409,0.0,34.0,0.0,0.0,0.0,,34625.0,0.3907447346,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15866.0,0.0,0},89.609234,33150.0,44.637365,6223.0
